"Neighborhoods","Listing_sum","Average_price","Percentage_home_apt","Percentage_hotel_room","Percentage_private_room","Percentage_shared_room","Periods","CrimeType_Category","total_crime_sum"
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"July2021","Smuggling",16
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"July2021","Total",670
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"July2021","Violence",133
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Environment",0
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Inappropriateness",19
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Other",36
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Robbery/Theft",378
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Smuggling",29
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Total",632
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"June021","Violence",143
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Environment",0
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Inappropriateness",16
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Other",53
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Robbery/Theft",262
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Smuggling",10
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Total",481
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"May2021","Violence",111
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Environment",0
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Inappropriateness",30
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Other",70
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Robbery/Theft",209
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Smuggling",25
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Total",453
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Mrt2021","Violence",88
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Environment",2
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Inappropriateness",21
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Other",43
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Robbery/Theft",519
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Smuggling",38
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Total",801
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Nov2021","Violence",155
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Environment",0
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Inappropriateness",35
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Other",38
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Robbery/Theft",518
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Smuggling",16
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Total",808
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Oct2021","Violence",169
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Environment",4
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Inappropriateness",18
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Other",40
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Robbery/Theft",420
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Smuggling",23
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Total",699
"Centrum-West",2464,183.225287356322,0.501149425287356,0.0206896551724138,0.471264367816092,0.00689655172413793,"Sept2021","Violence",155
"De Aker - Nieuw Sloten",104,144.2,0.38,0,0.6,0.02,NA,NA,NA
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Inappropriateness",15
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Other",55
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Robbery/Theft",219
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Smuggling",2
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Total",394
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Apr2021","Violence",89
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Environment",1
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Inappropriateness",13
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Other",40
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Robbery/Theft",204
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Smuggling",3
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Total",365
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Aug2021","Violence",95
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Environment",1
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Inappropriateness",3
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Other",60
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Robbery/Theft",320
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Smuggling",15
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Total",511
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Dec2021","Violence",100
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Inappropriateness",12
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Other",60
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Robbery/Theft",184
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Smuggling",5
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Total",336
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Feb2021","Violence",67
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Inappropriateness",23
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Other",53
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Robbery/Theft",246
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Smuggling",5
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Total",444
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Jan2021","Violence",105
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Inappropriateness",8
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Other",56
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Robbery/Theft",216
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Smuggling",4
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Total",385
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"July2021","Violence",91
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Inappropriateness",8
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Other",49
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Robbery/Theft",222
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Smuggling",4
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Total",391
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"June021","Violence",99
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Environment",1
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Inappropriateness",9
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Other",37
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Robbery/Theft",238
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Smuggling",14
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Total",395
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"May2021","Violence",81
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Inappropriateness",18
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Other",87
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Robbery/Theft",223
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Smuggling",11
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Total",444
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Mrt2021","Violence",91
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Inappropriateness",16
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Other",46
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Robbery/Theft",307
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Smuggling",7
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Total",483
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Nov2021","Violence",104
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Inappropriateness",9
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Other",43
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Robbery/Theft",256
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Smuggling",7
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Total",442
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Oct2021","Violence",114
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Environment",0
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Inappropriateness",11
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Other",36
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Robbery/Theft",254
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Smuggling",4
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Total",409
"De Baarsjes - Oud-West",1571,161.494396014944,0.777085927770859,0.0149439601494396,0.206724782067248,0.0012453300124533,"Sept2021","Violence",93
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Environment",1
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Inappropriateness",10
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Other",52
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Robbery/Theft",168
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Smuggling",13
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Total",334
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Apr2021","Violence",75
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Inappropriateness",11
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Other",35
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Robbery/Theft",190
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Smuggling",9
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Total",335
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Aug2021","Violence",85
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Inappropriateness",7
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Other",53
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Robbery/Theft",198
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Smuggling",5
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Total",376
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Dec2021","Violence",102
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Inappropriateness",8
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Other",46
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Robbery/Theft",147
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Smuggling",5
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Total",279
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Feb2021","Violence",65
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Inappropriateness",13
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Other",51
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Robbery/Theft",195
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Smuggling",9
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Total",351
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Jan2021","Violence",79
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Inappropriateness",14
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Other",50
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Robbery/Theft",146
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Smuggling",8
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Total",317
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"July2021","Violence",86
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Inappropriateness",17
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Other",52
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Robbery/Theft",187
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Smuggling",9
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Total",349
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"June021","Violence",73
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Environment",1
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Inappropriateness",14
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Other",60
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Robbery/Theft",189
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Smuggling",8
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Total",357
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"May2021","Violence",79
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Inappropriateness",7
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Other",83
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Robbery/Theft",192
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Smuggling",7
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Total",386
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Mrt2021","Violence",86
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Nov2021","Environment",0
"De Pijp - Rivierenbuurt",908,177.309222423146,0.734177215189873,0.00723327305605787,0.25497287522604,0.00361663652802893,"Nov2021","Inappropriateness",14
